sq_mt_built,n_rooms,n_bathrooms,has_lift,has_parking,is_exterior,floor,energy_certificate,neighborhood,house_type,rent_price,buy_price
332,6,5,True,True,True,5,unknown,Castellana,flat,6521,1800000
72,2,1,True,False,False,2,bad,Lista,flat,1358,365000
176,4,2,True,False,True,3,unknown,Goya,flat,2475,895000
88,3,2,True,False,True,4,unknown,Fuente del Berro,flat,1614,477000
91,3,2,True,False,True,3,bad,Fuente del Berro,flat,1508,430000
70,1,1,True,False,False,2,unknown,Recoletos,flat,1823,568000
59,2,2,True,False,True,2,unknown,Lista,flat,1576,460000
175,3,2,True,False,True,3,bad,Goya,flat,2514,950000
250,4,3,True,True,True,4,unknown,Lista,flat,5434,1500000
203,5,2,True,False,True,1,unknown,Lista,flat,2181,725000
220,4,2,True,True,True,1,unknown,Guindalera,flat,2295,780000
80,2,2,True,False,True,5,unknown,Lista,flat,1667,500000
223,5,4,True,False,True,3,unknown,Castellana,flat,1536,1250000
468,7,5,True,False,True,5,unknown,Recoletos,flat,11956,3300000
136,4,2,True,True,True,4,bad,Guindalera,flat,1735,530000
44,2,2,True,False,False,5,unknown,Goya,flat,1262,325000
162,5,3,True,True,True,4,good,Goya,flat,2504,930000
61,2,1,True,False,False,4,unknown,Goya,flat,1275,330000
471,6,4,True,True,True,6,unknown,Recoletos,flat,15065,4158000
123,4,2,True,False,True,2,bad,Fuente del Berro,flat,1862,585000
397,13,2,True,False,True,0,unknown,Castellana,flat,7246,2000000
186,3,4,True,False,True,4,unknown,Castellana,flat,5833,1610000
240,4,4,True,True,True,2,unknown,Recoletos,flat,9239,2550000
365,5,6,True,True,True,3,unknown,Castellana,flat,8333,2300000
247,2,3,True,False,True,3,unknown,Recoletos,flat,7971,2200000
306,3,3,True,False,True,3,unknown,Recoletos,flat,13025,3595000
105,3,2,True,False,False,6,good,Lista,flat,1781,550000
142,2,2,True,False,False,0,bad,Goya,flat,1960,1190000
94,2,2,True,False,True,1,unknown,Goya,flat,1943,620000
279,4,4,True,True,True,1,unknown,Recoletos,flat,7971,2200000
150,3,2,True,True,True,8,unknown,Goya,attic,2017,1180000
131,3,2,True,True,True,7,unknown,Castellana,flat,2347,1100000
410,5,3,True,True,True,3,unknown,Recoletos,flat,11956,3300000
150,2,2,True,True,True,5,unknown,Recoletos,flat,6521,1800000
706,6,7,True,True,True,1,good,Recoletos,flat,23550,6500000
115,3,2,True,False,True,1,unknown,Recoletos,flat,2165,1150000
270,4,3,True,False,True,2,unknown,Recoletos,flat,7137,1970000
310,4,5,True,True,True,2,good,Goya,flat,6141,1695000
70,1,1,True,True,True,1,unknown,Goya,flat,1644,490000
281,4,4,True,True,True,1,unknown,Castellana,flat,7971,2200000
340,5,3,True,True,True,3,unknown,Recoletos,flat,10507,2900000
456,6,4,True,True,True,2,bad,Goya,flat,7608,2100000
295,4,4,True,True,True,4,unknown,Recoletos,flat,13115,3620000
145,3,2,True,False,True,5,unknown,Goya,flat,2514,990000
485,6,5,True,True,True,3,unknown,Castellana,flat,10724,2960000
391,6,5,True,True,True,3,unknown,Recoletos,flat,7971,2200000
350,5,3,True,False,True,4,unknown,Castellana,flat,7789,2150000
444,7,5,True,True,True,4,unknown,Castellana,flat,10688,2950000
250,4,4,True,True,True,5,unknown,Castellana,flat,8224,2270000
372,4,5,True,True,True,6,unknown,Castellana,flat,7228,1995000
287,4,4,True,False,True,4,unknown,Recoletos,flat,7155,1975000
166,3,3,True,True,True,6,unknown,Castellana,flat,7155,1975000
251,4,5,True,False,True,3,unknown,Castellana,flat,8260,2280000
404,5,5,True,False,True,2,unknown,Recoletos,flat,15760,4350000
307,4,5,True,False,True,3,unknown,Recoletos,flat,13025,3595000
241,4,4,True,False,True,2,unknown,Recoletos,flat,9057,2500000
105,2,2,True,False,True,4,bad,Goya,flat,2305,785000
186,3,3,True,False,True,3,bad,Recoletos,flat,5797,1600000
499,4,2,True,False,True,1,good,Goya,flat,8297,2290000
281,4,5,True,True,True,1,bad,Castellana,flat,7971,2200000
319,4,5,True,False,True,4,bad,Castellana,flat,14855,4100000
128,3,3,True,False,True,4,unknown,Goya,flat,1536,1250000
150,3,3,True,False,True,2,good,Goya,flat,2475,895000
150,3,3,True,False,True,2,good,Goya,flat,2475,895000
310,4,5,True,True,True,2,good,Goya,flat,6141,1695000
172,4,2,True,True,True,6,unknown,Goya,flat,2509,1000000
117,2,2,True,True,True,2,unknown,Goya,flat,2213,740000
645,6,3,True,False,True,2,unknown,Recoletos,flat,17753,4900000
352,4,4,True,True,True,6,good,Castellana,flat,9601,2650000
133,2,3,True,False,True,3,bad,Recoletos,flat,5036,1390000
181,4,3,True,False,True,1,unknown,Goya,flat,2265,765000
274,4,3,True,False,True,2,unknown,Recoletos,flat,11594,3200000
129,2,2,True,False,True,2,good,Goya,flat,2445,870000
306,4,4,True,False,True,3,bad,Recoletos,flat,13025,3595000
444,5,4,True,True,True,4,good,Castellana,flat,10688,2950000
499,6,5,True,True,True,3,unknown,Castellana,flat,13043,3600000
125,3,1,True,False,True,2,good,Fuente del Berro,flat,1437,399000
60,1,1,True,False,False,5,bad,Castellana,flat,1576,460000
82,2,1,True,True,True,5,unknown,Goya,flat,1416,390000
95,1,1,True,False,True,0,unknown,Castellana,flat,1839,575000
226,5,2,True,False,True,1,unknown,Recoletos,flat,5615,1550000
362,10,2,True,False,True,4,unknown,Goya,flat,5978,1650000
232,3,2,True,True,True,4,bad,Recoletos,flat,7065,1950000
240,4,3,True,False,True,4,unknown,Recoletos,flat,7065,1950000
94,2,1,True,False,True,3,unknown,Lista,flat,1823,568000
130,3,2,True,False,True,other,unknown,Recoletos,flat,2058,670000
114,3,2,True,False,True,2,unknown,Lista,flat,2410,845000
30,1,1,False,False,False,other,bad,Goya,flat,813,169000
105,2,2,True,False,True,1,unknown,Guindalera,flat,1405,385000
64,1,1,True,True,True,2,good,Guindalera,flat,1330,353000
62,1,1,True,True,True,5,good,Guindalera,flat,1388,378000
69,1,1,True,True,True,1,good,Guindalera,flat,1346,360000
75,2,1,True,False,False,1,unknown,Goya,flat,1393,380000
134,2,3,True,True,False,2,unknown,Recoletos,flat,2490,1025000
404,5,5,True,True,True,2,unknown,Recoletos,flat,15760,4350000
134,1,1,True,False,False,other,bad,Recoletos,flat,2234,750000
70,2,2,True,True,False,5,unknown,Recoletos,flat,2124,699000
103,2,1,True,False,False,other,unknown,Lista,flat,1701,515000
181,5,2,True,False,True,6,unknown,Fuente del Berro,flat,2324,795000
232,3,3,True,False,True,4,unknown,Recoletos,flat,7065,1950000
89,2,1,True,False,True,5,good,Fuente del Berro,flat,1311,345000
317,4,5,True,False,True,4,unknown,Castellana,flat,14855,4100000
230,3,4,True,False,True,5,unknown,Castellana,flat,8260,2280000
134,3,2,True,True,True,6,unknown,Lista,attic,1900,1200000
104,2,1,True,True,True,6,unknown,Fuente del Berro,attic,1890,597000
125,4,3,True,False,True,1,unknown,Lista,flat,2213,740000
164,3,2,True,True,True,4,bad,Goya,flat,2516,980000
96,2,3,True,False,False,4,unknown,Lista,flat,1662,498000
68,3,2,True,False,True,3,unknown,Lista,flat,1596,469000
97,3,1,True,True,True,2,unknown,Guindalera,flat,1551,449000
179,2,2,True,False,True,5,bad,Lista,attic,2515,985000
72,2,2,True,False,False,3,unknown,Recoletos,flat,2234,750000
120,4,2,True,False,False,4,bad,Fuente del Berro,flat,1553,449950
235,4,3,True,True,True,6,unknown,Guindalera,flat,2213,740000
190,4,2,True,False,False,0,good,Castellana,flat,2333,800000
74,2,2,True,False,True,1,bad,Guindalera,flat,1311,345000
404,5,3,True,True,True,2,unknown,Recoletos,flat,15760,4350000
635,4,3,True,False,True,2,unknown,Recoletos,flat,17753,4900000
245,5,5,True,True,True,1,good,Recoletos,flat,7971,2200000
46,1,1,False,False,True,5,bad,Guindalera,flat,833,174900
85,2,2,True,False,True,4,unknown,Fuente del Berro,flat,1621,480000
164,3,2,True,True,True,4,bad,Goya,flat,2516,980000
126,4,2,True,False,True,3,unknown,Fuente del Berro,flat,1542,445000
54,2,1,True,False,True,7,unknown,Guindalera,flat,1230,312000
136,2,2,True,False,False,2,unknown,Goya,flat,2324,795000
142,3,3,True,False,False,4,unknown,Castellana,flat,2517,975000
65,3,1,True,False,False,0,bad,Goya,flat,1320,349000
130,4,2,True,False,True,4,unknown,Lista,flat,2275,770000
83,1,1,True,False,True,4,good,Castellana,flat,1496,425000
469,6,4,True,True,True,6,unknown,Lista,flat,11594,3200000
54,2,1,True,False,True,7,unknown,Guindalera,attic,1230,312000
218,3,2,True,True,True,1,bad,Castellana,flat,2510,940000
312,4,4,True,True,True,6,unknown,Castellana,flat,9057,2500000
251,3,3,True,False,True,4,unknown,Recoletos,flat,13224,3650000
416,5,4,True,True,True,6,unknown,Castellana,flat,9057,2500000
73,2,2,True,False,True,4,unknown,Lista,flat,1662,498000
114,2,2,True,True,True,3,bad,Recoletos,flat,2510,999000
207,2,2,True,False,True,1,unknown,Lista,flat,5615,1550000
135,2,3,True,False,True,2,unknown,Recoletos,flat,5072,1400000
101,3,1,True,False,True,5,bad,Goya,flat,1655,495000
43,2,2,True,False,False,5,unknown,Goya,flat,1262,325000
90,2,2,True,False,True,5,good,Goya,flat,2245,755000
103,2,2,True,True,True,3,unknown,Guindalera,flat,1624,481261
75,1,1,True,True,True,1,unknown,Guindalera,flat,1315,346618
229,3,3,True,True,True,6,unknown,Guindalera,attic,2347,1099860
312,4,5,True,False,True,2,unknown,Recoletos,flat,9057,2500000
149,3,2,True,False,True,4,bad,Goya,flat,2402,840000
358,4,5,True,False,True,2,bad,Goya,flat,5797,1600000
146,5,3,True,False,True,4,unknown,Guindalera,flat,2035,660000
98,2,1,True,False,True,2,unknown,Goya,flat,1781,550000
93,2,2,True,True,False,5,good,Goya,flat,1862,585000
326,5,7,True,False,True,1,unknown,Castellana,flat,7608,2100000
290,4,4,True,False,True,5,unknown,Castellana,flat,9057,2500000
180,4,2,True,False,True,1,unknown,Castellana,flat,2457,1050000
150,3,2,True,False,True,9,good,Fuente del Berro,attic,2124,699000
245,4,5,True,False,True,3,unknown,Castellana,flat,8260,2280000
84,1,1,True,False,True,7,unknown,Recoletos,attic,2324,795000
478,3,4,True,True,True,6,good,Castellana,flat,25000,6900000
54,2,1,True,False,False,7,bad,Guindalera,flat,1230,312000
157,4,2,True,True,True,5,good,Guindalera,flat,2295,780000
138,2,2,True,True,True,5,good,Recoletos,flat,5036,1390000
90,3,1,True,False,False,1,bad,Guindalera,flat,1587,465000
204,5,3,True,False,True,2,good,Guindalera,flat,1804,560000
171,3,2,True,False,True,2,unknown,Goya,flat,2452,875000
86,2,1,True,False,True,0,unknown,Fuente del Berro,flat,1323,350000
155,3,2,True,False,True,1,good,Recoletos,flat,2347,1100000
97,2,1,True,True,True,4,bad,Guindalera,flat,1368,369000
185,3,3,True,True,True,6,good,Castellana,flat,7155,1975000
125,2,2,True,False,True,2,unknown,Goya,flat,2058,670000
127,3,2,True,False,True,4,unknown,Goya,flat,2295,780000
200,4,3,True,False,True,4,unknown,Goya,flat,2470,890000
220,3,3,True,False,True,5,good,Goya,duplex,1536,1250000
137,4,2,True,False,True,1,bad,Guindalera,flat,1885,595000
94,2,1,True,False,True,1,bad,Guindalera,flat,1250,320000
305,4,3,True,True,True,6,unknown,Goya,flat,5253,1450000
72,2,2,True,False,True,5,unknown,Fuente del Berro,flat,1332,354000
90,2,2,True,False,True,3,bad,Castellana,flat,2514,950000
279,4,4,True,True,True,1,unknown,Recoletos,flat,7971,2200000
100,4,2,True,False,True,2,bad,Guindalera,flat,1492,423000
90,2,2,True,False,True,3,bad,Castellana,flat,2514,950000
72,2,2,True,False,True,2,unknown,Fuente del Berro,flat,1553,450000
372,4,5,True,False,True,2,unknown,Castellana,flat,8333,2300000
223,4,2,True,False,True,2,bad,Recoletos,flat,5797,1600000
173,5,1,True,False,True,0,bad,Recoletos,flat,2012,650000
236,5,3,True,True,True,2,bad,Goya,flat,6086,1680000
404,5,6,True,False,True,2,unknown,Recoletos,flat,15760,4350000
150,3,2,True,True,True,5,good,Goya,flat,2457,1050000
251,5,1,True,False,False,3,unknown,Recoletos,flat,6141,1695000
182,5,4,True,True,True,2,good,Lista,flat,2465,886000
140,3,3,True,False,True,1,unknown,Goya,flat,2234,750000
149,3,2,True,False,True,4,unknown,Goya,flat,2402,840000
144,4,2,True,False,True,6,unknown,Goya,attic,2514,950000
183,5,2,True,False,True,1,unknown,Goya,flat,2347,1100000
226,5,3,True,True,True,2,bad,Guindalera,flat,2295,780000
84,2,2,True,False,True,2,unknown,Lista,flat,2124,699000
162,2,2,True,True,False,7,bad,Goya,attic,1536,1250000
242,4,3,True,True,True,5,bad,Lista,flat,7137,1970000
222,4,3,True,True,True,9,bad,Guindalera,flat,2285,775000
55,1,1,False,False,False,5,bad,Goya,flat,1238,315000
89,1,1,True,False,True,1,bad,Castellana,flat,2092,685000
133,3,2,False,False,False,5,bad,Recoletos,flat,2429,858000
80,2,2,True,False,True,0,bad,Lista,flat,1553,450000
302,6,2,True,False,True,4,bad,Recoletos,flat,12681,3500000
144,3,2,True,False,True,5,bad,Guindalera,flat,2265,765000
125,2,2,True,False,True,1,bad,Goya,flat,2295,780000
263,3,2,True,False,False,6,bad,Goya,flat,1900,1200000
124,2,2,True,True,True,3,bad,Recoletos,flat,2316,1110000
177,3,3,True,True,True,4,good,Goya,flat,4710,1300000
142,3,2,True,False,True,4,unknown,Recoletos,flat,1767,1220000
110,3,2,True,True,True,5,bad,Fuente del Berro,flat,1756,539000
161,3,3,True,False,True,2,bad,Lista,flat,2479,899000
184,2,3,True,False,True,2,bad,Goya,flat,2347,1100000
114,2,2,True,True,True,4,bad,Guindalera,duplex,1644,490000
162,4,2,True,False,True,4,bad,Guindalera,flat,1756,539000
45,0,1,False,False,True,0,unknown,Fuente del Berro,duplex,725,145000
112,3,2,True,False,True,2,bad,Lista,flat,1633,485000
233,4,4,True,False,True,5,bad,Castellana,flat,6123,1690000
87,2,1,True,False,False,0,bad,Recoletos,flat,2181,725000
284,4,3,True,False,True,4,unknown,Castellana,flat,9384,2590000
222,4,3,True,True,True,9,bad,Guindalera,flat,2181,725000
43,1,1,True,False,True,1,bad,Guindalera,flat,1197,299000
169,3,2,True,False,True,1,good,Recoletos,flat,4710,1300000
48,1,1,True,False,False,6,bad,Recoletos,flat,1781,550000
297,5,3,True,False,True,3,good,Castellana,flat,8152,2250000
206,3,3,True,False,False,5,bad,Recoletos,duplex,5760,1590000
133,3,2,True,False,False,6,bad,Guindalera,flat,1839,575000
170,5,2,True,False,True,1,unknown,Fuente del Berro,flat,1712,520000
172,4,3,True,False,True,1,bad,Guindalera,flat,1804,560000
71,2,2,True,False,True,5,unknown,Fuente del Berro,flat,1332,354000
80,3,1,True,False,True,2,unknown,Guindalera,flat,1187,295000
165,3,2,True,True,True,3,bad,Guindalera,flat,2234,750000
160,4,3,True,False,True,2,bad,Guindalera,flat,1987,639000
45,1,2,True,False,True,0,bad,Lista,flat,1187,295000
155,4,3,True,True,True,8,bad,Guindalera,flat,1687,509000
88,3,1,False,False,True,1,unknown,Lista,flat,1610,475000
55,2,1,True,False,False,2,unknown,Fuente del Berro,flat,1146,279000
391,6,4,True,True,True,5,unknown,Recoletos,flat,8297,2290000
133,3,2,True,True,True,4,unknown,Fuente del Berro,flat,1850,580000
130,3,2,True,False,True,1,good,Lista,flat,2234,750000
187,5,3,True,True,True,3,unknown,Goya,flat,1536,1250000
221,4,4,True,True,True,3,unknown,Recoletos,flat,6159,1700000
113,2,2,True,False,True,6,unknown,Fuente del Berro,flat,1839,575000
179,4,3,True,True,True,4,bad,Guindalera,flat,1756,539000
155,3,2,True,True,True,3,unknown,Goya,flat,2495,917000
404,5,6,True,True,True,2,bad,Recoletos,flat,15760,4350000
95,2,2,True,False,True,1,unknown,Recoletos,flat,2360,815000
127,3,2,True,False,True,5,unknown,Goya,flat,2234,750000
93,3,1,True,False,True,2,unknown,Goya,flat,2012,650000
354,8,4,True,False,True,5,unknown,Goya,flat,7137,1970000
149,5,2,True,False,True,5,unknown,Goya,flat,2017,1180000
121,3,3,True,False,True,5,unknown,Lista,flat,2432,860000
110,2,2,True,False,True,2,unknown,Castellana,flat,2417,850000
145,4,2,True,False,True,2,unknown,Fuente del Berro,flat,2047,665000
123,2,2,True,False,True,1,unknown,Goya,flat,2324,795000
384,5,5,True,True,True,5,good,Castellana,flat,11956,3300000
166,3,2,True,False,True,4,bad,Guindalera,flat,2213,740000
400,5,5,True,True,True,2,unknown,Recoletos,flat,15760,4350000
95,2,2,True,False,True,1,unknown,Fuente del Berro,flat,1416,390000
127,2,2,True,False,True,3,unknown,Castellana,flat,1536,1250000
83,3,2,False,True,False,3,good,Fuente del Berro,flat,1626,482000
173,3,3,True,False,True,2,unknown,Lista,flat,2475,895000
93,3,2,True,True,True,2,bad,Guindalera,flat,1574,459000
330,5,4,True,True,True,1,unknown,Recoletos,flat,7789,2150000
64,1,1,True,False,True,1,bad,Guindalera,flat,1148,280000
250,4,3,True,True,True,5,good,Recoletos,flat,7971,2200000
160,5,2,True,False,True,0,unknown,Guindalera,flat,1781,550000
140,5,2,True,False,True,4,bad,Guindalera,flat,1712,520000
145,3,2,True,False,True,1,unknown,Goya,flat,2470,890000
168,4,3,True,False,True,0,bad,Guindalera,duplex,1598,470000
157,2,3,True,False,True,7,bad,Goya,duplex,2362,816000
77,2,1,True,False,False,1,bad,Goya,flat,1519,435000
129,3,3,True,True,True,2,good,Castellana,flat,2514,990000
43,2,1,False,False,True,2,unknown,Guindalera,flat,1052,245000
93,3,2,True,True,True,1,unknown,Guindalera,flat,1542,445000
349,5,3,True,False,True,3,bad,Recoletos,flat,9021,2490000
251,3,4,True,True,True,4,bad,Recoletos,flat,13224,3650000
112,1,1,True,False,True,3,unknown,Goya,flat,2170,720000
362,5,3,True,True,True,3,bad,Recoletos,flat,10144,2800000
284,4,5,True,True,True,4,unknown,Castellana,flat,9384,2590000
211,4,3,True,True,True,5,unknown,Castellana,flat,5797,1600000
391,5,4,True,True,True,5,unknown,Recoletos,flat,8297,2290000
292,4,3,True,False,True,5,good,Goya,flat,6340,1750000
93,2,2,True,False,True,2,unknown,Goya,flat,2475,895000
52,2,1,True,False,False,1,bad,Castellana,flat,1187,295000
45,1,1,True,False,False,3,bad,Recoletos,flat,1610,475000
422,6,4,True,True,True,2,unknown,Lista,flat,4891,1350000
124,3,2,True,False,True,2,unknown,Goya,flat,2012,650000
104,2,1,True,False,True,6,unknown,Fuente del Berro,attic,1890,597000
280,5,3,True,False,True,4,bad,Goya,flat,5344,1475000
73,2,1,True,False,True,3,bad,Guindalera,flat,1299,340000
222,3,1,True,False,True,3,unknown,Recoletos,flat,5434,1500000
183,3,4,True,False,True,2,unknown,Recoletos,flat,5434,1500000
353,3,4,True,True,True,3,unknown,Lista,flat,8333,2300000
36,1,1,True,False,True,1,unknown,Goya,flat,1119,269000
390,5,4,True,True,True,5,unknown,Recoletos,flat,8297,2290000
469,6,4,True,True,True,6,unknown,Goya,flat,11594,3200000
125,2,2,True,False,True,1,unknown,Goya,flat,2115,695000
412,5,5,True,True,True,3,unknown,Castellana,flat,9963,2750000
33,2,1,True,False,True,4,unknown,Guindalera,flat,1064,249000
226,4,3,True,False,False,4,bad,Lista,flat,1767,1220000
93,2,1,True,True,False,5,unknown,Guindalera,flat,1344,359000
80,2,1,True,False,True,6,bad,Lista,attic,1701,515000
241,4,4,True,False,True,5,unknown,Castellana,flat,8115,2240000
102,3,2,True,True,False,4,unknown,Goya,flat,1708,518000
93,3,2,True,True,True,2,bad,Guindalera,flat,1574,459000
143,3,2,True,False,True,2,bad,Lista,flat,2386,830000
70,2,1,True,False,True,0,unknown,Lista,flat,1368,369000
215,5,2,True,False,False,4,unknown,Castellana,flat,1903,1199500
62,1,1,True,False,True,0,unknown,Lista,flat,1437,399000
150,4,2,True,False,True,1,unknown,Goya,flat,2333,800000
104,3,2,True,True,True,3,unknown,Lista,flat,1943,620000
92,2,2,True,False,True,4,unknown,Castellana,flat,2234,750000
159,4,3,True,False,True,2,bad,Goya,flat,2012,650000
485,6,5,True,True,True,2,bad,Castellana,flat,14311,3950000
312,6,2,True,False,True,3,good,Castellana,flat,9782,2700000
391,5,4,True,True,True,5,good,Recoletos,attic,9057,2500000
159,4,3,True,False,True,7,bad,Guindalera,flat,1892,598000
259,5,2,True,True,True,2,unknown,Guindalera,flat,2417,850000
155,3,2,True,False,True,1,unknown,Recoletos,flat,2347,1100000
280,4,3,True,True,True,1,unknown,Castellana,flat,7971,2200000
254,3,4,True,False,True,1,unknown,Recoletos,flat,8333,2300000
270,6,2,True,False,True,2,unknown,Recoletos,flat,7137,1970000
142,3,2,False,True,True,1,unknown,Recoletos,flat,5344,1475000
130,2,3,True,True,True,5,unknown,Goya,flat,2378,825000
84,1,1,True,False,True,1,unknown,Goya,flat,2103,690000
242,4,4,True,True,True,2,bad,Recoletos,flat,9239,2550000
275,4,6,True,True,True,4,unknown,Recoletos,flat,8985,2480000
326,6,5,True,False,True,5,unknown,Guindalera,flat,5434,1500000
264,3,4,True,True,True,6,unknown,Goya,duplex,8333,2300000
348,4,3,True,False,True,2,unknown,Lista,flat,7971,2200000
266,4,4,True,False,True,5,unknown,Castellana,flat,8115,2240000
372,5,5,True,False,True,4,unknown,Castellana,flat,9528,2630000
119,3,2,True,False,True,4,bad,Fuente del Berro,flat,1850,580000
221,5,2,True,False,True,2,bad,Goya,flat,2457,1050000
265,3,2,True,False,True,2,bad,Lista,flat,4710,1300000
209,4,2,True,False,True,5,bad,Castellana,flat,1451,1260000
194,4,3,True,False,True,2,bad,Recoletos,flat,1165,1290000
65,1,1,True,False,True,0,bad,Fuente del Berro,flat,979,220000
214,4,3,True,False,True,1,bad,Lista,flat,2514,990000
144,3,2,True,True,True,6,bad,Goya,flat,2516,960000
135,3,2,True,False,True,1,bad,Guindalera,flat,1920,610000
190,1,1,True,False,True,0,bad,Castellana,flat,2333,800000
146,2,2,True,False,True,6,bad,Goya,flat,2103,690000
216,4,2,True,False,True,6,good,Lista,flat,2514,950000
82,2,1,True,False,True,2,unknown,Castellana,flat,1781,550000
47,2,1,False,False,True,2,bad,Guindalera,flat,1015,232000
72,2,2,True,False,True,2,unknown,Fuente del Berro,flat,1553,450000
128,2,2,True,False,True,1,unknown,Goya,flat,2234,750000
76,1,1,True,False,False,4,unknown,Recoletos,flat,1644,490000
240,4,3,True,False,True,8,unknown,Goya,attic,7155,1975000
200,4,2,True,False,False,1,unknown,Recoletos,flat,5797,1600000
372,3,4,True,False,True,6,bad,Guindalera,attic,6304,1740000
51,1,1,True,False,False,2,unknown,Goya,flat,1262,325000
110,2,2,True,False,True,6,unknown,Lista,attic,2103,690000
172,4,3,True,True,True,8,bad,Guindalera,flat,1802,559000
150,4,2,True,False,True,6,unknown,Guindalera,flat,2001,645000
94,2,1,True,False,True,1,unknown,Goya,flat,1943,620000
269,4,4,True,True,True,8,unknown,Lista,attic,5615,1550000
186,3,2,True,False,True,3,unknown,Recoletos,flat,5797,1600000
135,3,2,True,True,True,6,unknown,Lista,attic,1900,1200000
233,4,3,True,True,True,5,unknown,Castellana,flat,6123,1690000
222,3,3,True,False,True,6,unknown,Recoletos,attic,5253,1450000
456,6,4,True,False,True,2,unknown,Goya,flat,7608,2100000
165,3,3,True,True,True,6,unknown,Castellana,flat,7228,1995000
247,4,2,True,False,True,1,bad,Recoletos,flat,6159,1700000
127,3,2,True,False,True,2,unknown,Goya,flat,1885,595000
156,3,3,True,False,True,5,good,Recoletos,flat,1536,1250000
292,4,3,True,False,True,5,unknown,Goya,flat,6340,1750000
272,4,4,True,False,True,2,unknown,Goya,flat,1657,1235000
130,3,2,True,False,True,8,bad,Guindalera,attic,2192,730000
231,5,1,True,False,True,1,unknown,Recoletos,flat,5706,1575000
247,4,2,True,False,True,1,unknown,Recoletos,flat,6159,1700000
198,4,5,True,True,True,6,unknown,Recoletos,flat,8695,2400000
135,3,1,True,False,True,4,unknown,Goya,flat,2001,645000
240,5,3,True,True,True,2,unknown,Goya,flat,4764,1315000
149,3,2,True,False,True,4,unknown,Goya,flat,2402,840000
242,4,4,True,True,True,5,unknown,Recoletos,flat,7971,2200000
423,5,4,True,False,True,7,unknown,Recoletos,flat,13768,3800000
85,2,2,True,False,False,4,unknown,Lista,flat,1709,518646
343,3,4,True,True,True,2,unknown,Recoletos,flat,10507,2900000
257,3,4,True,False,True,2,bad,Goya,flat,6449,1780000
114,3,3,True,False,True,1,unknown,Goya,flat,2452,875000
84,2,2,True,False,True,4,unknown,Castellana,flat,2058,670000
156,2,2,True,False,True,8,unknown,Lista,attic,2507,935000
135,2,2,True,True,True,5,unknown,Castellana,flat,2515,985000
210,5,3,True,True,True,5,unknown,Recoletos,flat,7971,2200000
138,3,2,True,False,True,2,unknown,Goya,flat,2305,785000
401,5,3,True,False,True,4,unknown,Castellana,flat,8152,2250000
222,3,2,True,False,True,6,unknown,Recoletos,flat,5253,1450000
138,3,2,True,True,True,2,good,Goya,flat,2514,990000
401,5,4,True,False,True,4,unknown,Castellana,flat,8152,2250000
119,2,2,True,False,True,0,unknown,Recoletos,flat,2324,795000
115,3,2,True,False,True,6,bad,Castellana,flat,2192,730000
166,3,3,True,True,True,0,bad,Castellana,flat,2470,890000
110,3,2,True,False,True,1,unknown,Guindalera,flat,1508,430000
135,3,2,True,True,True,7,good,Goya,flat,2512,995000
348,5,4,True,False,True,3,unknown,Goya,flat,6884,1900000
182,6,2,True,False,False,0,unknown,Recoletos,flat,4710,1300000
348,4,3,True,False,True,2,good,Lista,flat,7971,2200000
118,2,2,True,False,True,4,unknown,Goya,flat,2417,850000
391,5,4,True,False,True,5,bad,Recoletos,flat,8297,2290000
250,4,4,True,True,True,2,bad,Lista,flat,4710,1300000
159,3,2,True,False,True,1,bad,Goya,flat,2333,800000
150,3,3,True,True,False,5,bad,Recoletos,duplex,5289,1460000
28,1,1,True,False,False,5,bad,Goya,flat,1108,265000
75,2,1,True,True,True,2,bad,Lista,flat,1862,585000
130,3,3,True,True,True,other,bad,Guindalera,flat,1781,550000
392,6,5,True,True,True,5,unknown,Recoletos,flat,8297,2290000
142,3,3,True,False,True,1,bad,Recoletos,flat,5344,1475000
181,2,2,True,True,True,2,unknown,Goya,flat,2165,1150000
242,4,5,True,True,True,4,unknown,Recoletos,flat,8695,2400000
163,4,2,True,True,True,6,good,Goya,flat,5217,1440000
379,4,4,True,False,True,4,unknown,Recoletos,flat,18115,5000000
70,2,2,True,False,False,3,bad,Castellana,flat,1485,420000
350,4,3,True,False,True,6,unknown,Recoletos,flat,9239,2550000
231,4,1,True,False,True,1,unknown,Recoletos,flat,5706,1575000
152,2,3,True,False,True,4,bad,Recoletos,flat,5434,1500000
304,5,3,True,True,True,4,unknown,Goya,flat,4710,1300000
211,5,3,True,True,True,8,unknown,Castellana,attic,5253,1450000
230,3,4,True,False,True,1,bad,Castellana,flat,5416,1495000
132,3,2,True,False,True,1,unknown,Castellana,flat,2458,880000
404,5,6,True,True,True,2,unknown,Recoletos,flat,15760,4350000
236,4,3,True,False,True,4,unknown,Recoletos,flat,7065,1950000
130,3,2,True,False,True,3,unknown,Recoletos,flat,2283,1120000
185,3,3,True,False,True,5,unknown,Recoletos,flat,6340,1750000
236,4,3,True,False,True,4,unknown,Recoletos,flat,7065,1950000
384,5,3,True,True,True,5,unknown,Castellana,flat,11956,3300000
383,6,4,True,True,True,5,unknown,Recoletos,flat,15398,4250000
78,2,1,True,False,True,0,unknown,Imperial,flat,1130,273000
97,2,2,True,False,True,1,bad,Chopera,flat,1382,375000
105,3,2,True,False,True,1,unknown,Chopera,flat,1508,430000
